4.758188956,162339,,cpu_core/resource_stalls.sb/,250471533,100.00,,
4.758188956,274349,,cpu_core/ld_blocks.store_forward/,250471100,100.00,,
4.758188956,10925434,,cpu_core/cache-references/,250470944,100.00,,
4.758188956,6659161,,cpu_core/cache-misses/,250471184,100.00,,
5.008585907,<not counted>,,cpu_atom/cycles/,0,0.00,,
5.008585907,1142465706,,cpu_core/cycles/,248625463,100.00,,
5.008585907,<not counted>,,cpu_atom/instructions/,0,0.00,,
5.008585907,1538556535,,cpu_core/instructions/,248625625,100.00,1.35,insn per cycle
5.008585907,52800983,,cpu_core/mem_inst_retired.all_stores/,248625689,100.00,,
5.008585907,180853,,cpu_core/resource_stalls.sb/,248625926,100.00,,
5.008585907,259381,,cpu_core/ld_blocks.store_forward/,248626002,100.00,,
5.008585907,10333716,,cpu_core/cache-references/,248625919,100.00,,
5.008585907,6287578,,cpu_core/cache-misses/,248625966,100.00,,
5.259078252,<not counted>,,cpu_atom/cycles/,0,0.00,,
5.259078252,1152362687,,cpu_core/cycles/,250452348,100.00,,
5.259078252,<not counted>,,cpu_atom/instructions/,0,0.00,,
5.259078252,1592571703,,cpu_core/instructions/,250452318,100.00,1.38,insn per cycle
5.259078252,54919803,,cpu_core/mem_inst_retired.all_stores/,250452256,100.00,,
5.259078252,214818,,cpu_core/resource_stalls.sb/,250451984,100.00,,
5.259078252,283371,,cpu_core/ld_blocks.store_forward/,250451852,100.00,,
5.259078252,10974539,,cpu_core/cache-references/,250451695,100.00,,
5.259078252,6814881,,cpu_core/cache-misses/,250451542,100.00,,
5.509354725,<not counted>,,cpu_atom/cycles/,0,0.00,,
5.509354725,1151623541,,cpu_core/cycles/,248484327,100.00,,
5.509354725,<not counted>,,cpu_atom/instructions/,0,0.00,,
5.509354725,1561890335,,cpu_core/instructions/,248484214,100.00,1.36,insn per cycle
5.509354725,73510035,,cpu_core/mem_inst_retired.all_stores/,248484364,100.00,,
5.509354725,3721000,,cpu_core/resource_stalls.sb/,248484402,100.00,,
5.509354725,289084,,cpu_core/ld_blocks.store_forward/,248484609,100.00,,
5.509354725,10779208,,cpu_core/cache-references/,248484876,100.00,,
5.509354725,6249924,,cpu_core/cache-misses/,248484791,100.00,,
5.759773630,<not counted>,,cpu_atom/cycles/,0,0.00,,
5.759773630,1151720495,,cpu_core/cycles/,250387952,100.00,,
5.759773630,<not counted>,,cpu_atom/instructions/,0,0.00,,
5.759773630,1573584422,,cpu_core/instructions/,250388556,100.00,1.37,insn per cycle
5.759773630,57809382,,cpu_core/mem_inst_retired.all_stores/,250388311,100.00,,
5.759773630,1015019,,cpu_core/resource_stalls.sb/,250388314,100.00,,
5.759773630,266794,,cpu_core/ld_blocks.store_forward/,250388235,100.00,,
5.759773630,10837715,,cpu_core/cache-references/,250388167,100.00,,
5.759773630,6775064,,cpu_core/cache-misses/,250388228,100.00,,
6.010266118,<not counted>,,cpu_atom/cycles/,0,0.00,,
6.010266118,1148517493,,cpu_core/cycles/,250198610,100.00,,
6.010266118,<not counted>,,cpu_atom/instructions/,0,0.00,,
6.010266118,1624554909,,cpu_core/instructions/,250197944,100.00,1.41,insn per cycle
6.010266118,54346053,,cpu_core/mem_inst_retired.all_stores/,250198104,100.00,,
6.010266118,242501,,cpu_core/resource_stalls.sb/,250198222,100.00,,
6.010266118,286502,,cpu_core/ld_blocks.store_forward/,250198328,100.00,,
6.010266118,10640656,,cpu_core/cache-references/,250198166,100.00,,
6.010266118,6572958,,cpu_core/cache-misses/,250197992,100.00,,
6.260691968,<not counted>,,cpu_atom/cycles/,0,0.00,,
6.260691968,1151976278,,cpu_core/cycles/,250416809,100.00,,
6.260691968,<not counted>,,cpu_atom/instructions/,0,0.00,,
6.260691968,1598906256,,cpu_core/instructions/,250416524,100.00,1.39,insn per cycle
6.260691968,53445974,,cpu_core/mem_inst_retired.all_stores/,250416769,100.00,,
6.260691968,182973,,cpu_core/resource_stalls.sb/,250416334,100.00,,
6.260691968,283331,,cpu_core/ld_blocks.store_forward/,250416211,100.00,,
6.260691968,10456989,,cpu_core/cache-references/,250416628,100.00,,
6.260691968,6360732,,cpu_core/cache-misses/,250416546,100.00,,
6.511177449,<not counted>,,cpu_atom/cycles/,0,0.00,,
6.511177449,1151764662,,cpu_core/cycles/,250413978,100.00,,
6.511177449,<not counted>,,cpu_atom/instructions/,0,0.00,,
6.511177449,1654586568,,cpu_core/instructions/,250414374,100.00,1.44,insn per cycle
6.511177449,55796485,,cpu_core/mem_inst_retired.all_stores/,250414016,100.00,,
6.511177449,264357,,cpu_core/resource_stalls.sb/,250414097,100.00,,
6.511177449,294062,,cpu_core/ld_blocks.store_forward/,250413933,100.00,,
6.511177449,10823056,,cpu_core/cache-references/,250413454,100.00,,
6.511177449,6645576,,cpu_core/cache-misses/,250413748,100.00,,
6.761702512,<not counted>,,cpu_atom/cycles/,0,0.00,,
6.761702512,1138049034,,cpu_core/cycles/,248727370,100.00,,
6.761702512,<not counted>,,cpu_atom/instructions/,0,0.00,,
6.761702512,1504022001,,cpu_core/instructions/,248727335,100.00,1.32,insn per cycle
6.761702512,50478343,,cpu_core/mem_inst_retired.all_stores/,248727035,100.00,,
6.761702512,261678,,cpu_core/resource_stalls.sb/,248727061,100.00,,
6.761702512,269350,,cpu_core/ld_blocks.store_forward/,248727459,100.00,,
6.761702512,10160074,,cpu_core/cache-references/,248727463,100.00,,
6.761702512,6437744,,cpu_core/cache-misses/,248727377,100.00,,
7.012289035,<not counted>,,cpu_atom/cycles/,0,0.00,,
7.012289035,1162489371,,cpu_core/cycles/,250571452,100.00,,
7.012289035,<not counted>,,cpu_atom/instructions/,0,0.00,,
7.012289035,1636608732,,cpu_core/instructions/,250571665,100.00,1.41,insn per cycle
7.012289035,54643346,,cpu_core/mem_inst_retired.all_stores/,250572065,100.00,,
7.012289035,194623,,cpu_core/resource_stalls.sb/,250572351,100.00,,
7.012289035,291460,,cpu_core/ld_blocks.store_forward/,250572793,100.00,,
7.012289035,11008027,,cpu_core/cache-references/,250572949,100.00,,
7.012289035,6791170,,cpu_core/cache-misses/,250573076,100.00,,
7.262821809,<not counted>,,cpu_atom/cycles/,0,0.00,,
7.262821809,1154699117,,cpu_core/cycles/,248752584,100.00,,
7.262821809,<not counted>,,cpu_atom/instructions/,0,0.00,,
7.262821809,1562072004,,cpu_core/instructions/,248753654,100.00,1.35,insn per cycle
7.262821809,52170663,,cpu_core/mem_inst_retired.all_stores/,248753730,100.00,,
7.262821809,196496,,cpu_core/resource_stalls.sb/,248753913,100.00,,
7.262821809,279344,,cpu_core/ld_blocks.store_forward/,248753543,100.00,,
7.262821809,10580990,,cpu_core/cache-references/,248753823,100.00,,
7.262821809,6535701,,cpu_core/cache-misses/,248753757,100.00,,
7.513374407,<not counted>,,cpu_atom/cycles/,0,0.00,,
7.513374407,1153437218,,cpu_core/cycles/,250509046,100.00,,
7.513374407,<not counted>,,cpu_atom/instructions/,0,0.00,,
7.513374407,1607278898,,cpu_core/instructions/,250507239,100.00,1.39,insn per cycle
7.513374407,53671263,,cpu_core/mem_inst_retired.all_stores/,250507084,100.00,,
7.513374407,202068,,cpu_core/resource_stalls.sb/,250506682,100.00,,
7.513374407,287336,,cpu_core/ld_blocks.store_forward/,250506816,100.00,,
7.513374407,10843303,,cpu_core/cache-references/,250506595,100.00,,
7.513374407,6694504,,cpu_core/cache-misses/,250506441,100.00,,
7.763913001,<not counted>,,cpu_atom/cycles/,0,0.00,,
7.763913001,1163827830,,cpu_core/cycles/,250511163,100.00,,
7.763913001,<not counted>,,cpu_atom/instructions/,0,0.00,,
7.763913001,1650450728,,cpu_core/instructions/,250511247,100.00,1.42,insn per cycle
7.763913001,55105914,,cpu_core/mem_inst_retired.all_stores/,250511200,100.00,,
7.763913001,190018,,cpu_core/resource_stalls.sb/,250511275,100.00,,
7.763913001,296757,,cpu_core/ld_blocks.store_forward/,250511537,100.00,,
7.763913001,11092998,,cpu_core/cache-references/,250511691,100.00,,
7.763913001,6760076,,cpu_core/cache-misses/,250511810,100.00,,
8.014423105,<not counted>,,cpu_atom/cycles/,0,0.00,,
8.014423105,1148903326,,cpu_core/cycles/,250177393,100.00,,
8.014423105,<not counted>,,cpu_atom/instructions/,0,0.00,,
8.014423105,1538853801,,cpu_core/instructions/,250178119,100.00,1.34,insn per cycle
8.014423105,51406583,,cpu_core/mem_inst_retired.all_stores/,250178401,100.00,,
8.014423105,178348,,cpu_core/resource_stalls.sb/,250178392,100.00,,
